Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1034,CA-2023-527442,06/21/2023,06/27/2023,First Class,CG-30787,Customer_0006,Consumer,United States,Houston,New York,58268,Central,TEC-9656,Office Supplies,Paper,Georgia-Pacific,458.07,10,0.2,132.84
1035,CA-2022-405791,06/01/2022,06/03/2022,Same Day,CG-30535,Customer_0091,Corporate,United States,Chicago,California,34456,West,TEC-7607,Furniture,Bookcases,Sauder Bookcase,2746.89,8,0.4,-109.88
1036,CA-2021-801145,04/14/2021,04/20/2021,Standard Class,CG-71581,Customer_0097,Corporate,United States,Houston,Texas,48089,Central,TEC-9404,Furniture,Tables,Lorell Mahogany,1459.22,4,0.0,408.58
1037,CA-2023-970753,03/25/2023,04/01/2023,First Class,CG-53457,Customer_0186,Consumer,United States,Houston,Washington,18064,West,TEC-6569,Technology,Phones,Samsung Galaxy S23,1689.74,4,0.0,591.41
1038,CA-2020-303768,03/17/2020,03/20/2020,First Class,CG-86955,Customer_0081,Home Office,United States,New York,Florida,39082,West,TEC-3316,Furniture,Tables,Safco Writing Desk,708.94,4,0.3,28.36
1039,CA-2020-670821,07/28/2020,07/29/2020,Standard Class,CG-89489,Customer_0051,Consumer,United States,Seattle,California,92689,West,TEC-4243,Office Supplies,Labels,Maco Labels,347.92,9,0.0,156.56
1040,CA-2022-858498,10/05/2022,10/07/2022,Standard Class,CG-20992,Customer_0193,Home Office,United States,Seattle,Florida,52918,East,TEC-7378,Furniture,Bookcases,Sauder Bookcase,345.6,1,0.0,96.77
1041,CA-2020-960198,07/14/2020,07/18/2020,Standard Class,CG-13853,Customer_0151,Consumer,United States,Chicago,Florida,24681,South,TEC-3095,Office Supplies,Labels,Avery Address Labels,56.46,1,0.1,20.89
1042,CA-2023-376705,05/08/2023,05/13/2023,First Class,CG-88128,Customer_0031,Home Office,United States,Houston,California,91403,West,TEC-4501,Technology,Copiers,HP LaserJet Pro,3637.87,8,0.5,-181.89
1043,CA-2022-651510,03/13/2022,03/16/2022,First Class,CG-24267,Customer_0139,Corporate,United States,Los Angeles,New York,62035,Central,TEC-9681,Technology,Phones,Apple iPhone 14,2207.38,5,0.0,772.58
1044,CA-2022-326057,09/04/2022,09/07/2022,Second Class,CG-19633,Customer_0062,Corporate,United States,Chicago,Texas,54262,West,TEC-7852,Office Supplies,Paper,Xerox 4200,107.3,4,0.0,48.28
1045,CA-2020-969880,06/06/2020,06/07/2020,First Class,CG-92638,Customer_0006,Corporate,United States,Los Angeles,Florida,61838,Central,TEC-8023,Technology,Accessories,Logitech MX Keys,3729.98,9,0.0,1305.49
1046,CA-2022-144206,06/10/2022,06/17/2022,Second Class,CG-17259,Customer_0134,Consumer,United States,Chicago,Florida,62144,West,TEC-2448,Office Supplies,Binders,Avery Heavy Duty,111.18,3,0.0,50.03
1047,CA-2020-204800,02/25/2020,02/29/2020,Second Class,CG-38652,Customer_0066,Corporate,United States,Chicago,California,66333,East,TEC-9340,Office Supplies,Art,Sanford Pencils,345.67,6,0.1,127.9
1048,CA-2023-751353,01/31/2023,02/02/2023,Second Class,CG-78746,Customer_0068,Corporate,United States,New York,California,41732,South,TEC-5980,Office Supplies,Binders,Cardinal Showcase,295.83,8,0.0,133.12
1049,CA-2023-527249,02/09/2023,02/10/2023,Standard Class,CG-37782,Customer_0060,Home Office,United States,Chicago,Washington,26270,South,TEC-1874,Technology,Accessories,Anker USB-C Hub,1563.02,4,0.0,547.06
1050,CA-2020-942306,07/28/2020,08/03/2020,First Class,CG-47455,Customer_0147,Consumer,United States,New York,Florida,43455,Central,TEC-3713,Furniture,Chairs,IKEA Markus,251.85,1,0.0,70.52
1051,CA-2022-194009,04/05/2022,04/12/2022,First Class,CG-29029,Customer_0138,Corporate,United States,Seattle,Florida,93463,South,TEC-5066,Office Supplies,Labels,Maco Labels,266.06,5,0.5,13.3
1052,CA-2020-283630,10/27/2020,10/30/2020,Second Class,CG-24202,Customer_0048,Consumer,United States,Chicago,New York,66344,West,TEC-7622,Furniture,Chairs,IKEA Markus,1336.85,5,0.1,267.37
1053,CA-2023-579389,02/28/2023,03/05/2023,Same Day,CG-14000,Customer_0165,Corporate,United States,Los Angeles,New York,50567,West,TEC-4737,Furniture,Chairs,IKEA Markus,1310.0,8,0.0,366.8
1054,CA-2022-789186,11/30/2022,12/05/2022,Standard Class,CG-47316,Customer_0001,Corporate,United States,Houston,California,28672,East,TEC-8113,Furniture,Bookcases,IKEA Billy,1398.52,4,0.0,391.59
1055,CA-2021-198039,11/30/2021,12/01/2021,Same Day,CG-85092,Customer_0097,Corporate,United States,Houston,California,38394,East,TEC-1244,Furniture,Bookcases,IKEA Billy,700.61,3,0.2,84.07
1056,CA-2023-886874,02/24/2023,02/28/2023,Standard Class,CG-43021,Customer_0050,Corporate,United States,Houston,Washington,29523,South,TEC-4942,Technology,Computers,Dell Inspiron 15,2929.3,9,0.3,322.22
1057,CA-2023-601656,04/18/2023,04/25/2023,Second Class,CG-10128,Customer_0002,Home Office,United States,Seattle,Florida,88694,Central,TEC-7400,Office Supplies,Storage,Iris Weathertight,54.19,1,0.0,24.39
1058,CA-2022-953869,03/08/2022,03/09/2022,First Class,CG-13340,Customer_0013,Consumer,United States,Houston,Washington,17338,West,TEC-5575,Technology,Copiers,Brother HL-L2350DW,920.09,4,0.1,248.42
1059,CA-2020-760117,06/13/2020,06/16/2020,Second Class,CG-86344,Customer_0114,Home Office,United States,Houston,New York,16592,West,TEC-7035,Office Supplies,Storage,Fellowes Bankers Box,290.49,8,0.0,130.72
1060,CA-2021-509718,03/27/2021,04/02/2021,Second Class,CG-17626,Customer_0183,Corporate,United States,Los Angeles,Florida,63955,Central,TEC-3130,Furniture,Chairs,Steelcase Leap,1885.39,8,0.2,226.25
1061,CA-2023-503149,05/06/2023,05/08/2023,Standard Class,CG-31098,Customer_0145,Home Office,United States,Seattle,California,44543,Central,TEC-1372,Technology,Phones,Motorola Edge,3919.96,8,0.5,-196.0
1062,CA-2022-239110,03/24/2022,03/29/2022,First Class,CG-56907,Customer_0184,Consumer,United States,Los Angeles,Texas,62600,Central,TEC-2781,Technology,Computers,Dell Inspiron 15,1526.19,4,0.0,534.17
1063,CA-2022-732214,08/14/2022,08/19/2022,Second Class,CG-10060,Customer_0098,Consumer,United States,Los Angeles,Florida,41191,West,TEC-9409,Furniture,Chairs,HON 5700 Chair,883.52,3,0.0,247.39
1064,CA-2023-227154,10/03/2023,10/06/2023,Second Class,CG-38606,Customer_0115,Consumer,United States,Seattle,Texas,50251,East,TEC-5335,Furniture,Furnishings,Rogers Easel,3691.08,10,0.4,-147.64
1065,CA-2023-635055,04/28/2023,04/29/2023,Standard Class,CG-22388,Customer_0111,Corporate,United States,Chicago,California,40999,East,TEC-8401,Office Supplies,Storage,Fellowes Bankers Box,163.69,3,0.2,47.47
1066,CA-2021-585705,02/23/2021,03/01/2021,Same Day,CG-97461,Customer_0132,Consumer,United States,Los Angeles,California,11836,Central,TEC-3645,Technology,Copiers,HP LaserJet Pro,2189.82,9,0.0,766.44
1067,CA-2023-644656,08/01/2023,08/02/2023,Same Day,CG-32494,Customer_0147,Home Office,United States,Chicago,Florida,89494,South,TEC-8175,Office Supplies,Labels,Avery Address Labels,90.26,2,0.2,26.18
1068,CA-2021-528264,04/23/2021,04/30/2021,Standard Class,CG-54364,Customer_0059,Home Office,United States,Houston,California,74595,South,TEC-9922,Technology,Computers,Dell Inspiron 15,2437.98,9,0.3,268.18
1069,CA-2023-620580,07/27/2023,07/31/2023,Second Class,CG-63095,Customer_0133,Consumer,United States,New York,Texas,10295,South,TEC-7162,Office Supplies,Binders,Cardinal Showcase,384.04,8,0.4,49.93
1070,CA-2023-806617,01/12/2023,01/14/2023,Second Class,CG-21296,Customer_0101,Home Office,United States,Chicago,California,53915,West,TEC-9832,Office Supplies,Paper,Hammermill Copy Paper,180.67,4,0.3,37.94
1071,CA-2022-176287,07/05/2022,07/06/2022,Second Class,CG-52911,Customer_0146,Corporate,United States,Houston,Washington,15168,Central,TEC-9753,Furniture,Tables,Bush Furniture,511.42,2,0.0,143.2
1072,CA-2023-139623,10/28/2023,10/31/2023,First Class,CG-14444,Customer_0155,Home Office,United States,Los Angeles,Washington,66773,East,TEC-5108,Furniture,Bookcases,IKEA Billy,363.27,1,0.0,101.72
1073,CA-2022-778712,11/05/2022,11/08/2022,Standard Class,CG-47167,Customer_0089,Corporate,United States,Seattle,Washington,70015,East,TEC-1586,Furniture,Bookcases,IKEA Billy,2530.51,10,0.0,708.54
1074,CA-2023-569320,11/24/2023,11/30/2023,Same Day,CG-72600,Customer_0051,Home Office,United States,Los Angeles,California,90685,South,TEC-8405,Technology,Accessories,Logitech MX Keys,2232.31,4,0.4,66.97
1075,CA-2021-503150,07/16/2021,07/20/2021,Second Class,CG-91741,Customer_0148,Corporate,United States,Seattle,Florida,30173,West,TEC-3121,Office Supplies,Binders,Fellowes Binder,318.37,8,0.5,15.92
1076,CA-2021-517955,10/17/2021,10/22/2021,Second Class,CG-99435,Customer_0161,Consumer,United States,Chicago,California,45301,East,TEC-1489,Furniture,Chairs,IKEA Markus,1841.07,9,0.0,515.5
1077,CA-2023-696842,09/20/2023,09/27/2023,Standard Class,CG-14015,Customer_0173,Consumer,United States,Los Angeles,Texas,81010,Central,TEC-3882,Furniture,Furnishings,Rogers Easel,2079.69,10,0.5,-249.56
1078,CA-2021-305633,12/02/2021,12/09/2021,Second Class,CG-56271,Customer_0157,Corporate,United States,Los Angeles,New York,93092,Central,TEC-3180,Furniture,Bookcases,Sauder Bookcase,2009.64,9,0.4,-80.39
1079,CA-2023-456710,10/31/2023,11/05/2023,Same Day,CG-31551,Customer_0067,Consumer,United States,Chicago,New York,79866,Central,TEC-6535,Furniture,Tables,Safco Writing Desk,3286.07,9,0.0,920.1
1080,CA-2022-828338,09/16/2022,09/18/2022,Second Class,CG-55000,Customer_0136,Home Office,United States,Chicago,California,39301,Central,TEC-9265,Furniture,Tables,Bush Furniture,677.74,3,0.1,135.55
1081,CA-2020-991417,08/05/2020,08/10/2020,First Class,CG-12048,Customer_0157,Corporate,United States,Houston,Texas,44302,South,TEC-4673,Furniture,Bookcases,Sauder Bookcase,2037.87,8,0.4,-81.51
1082,CA-2020-972831,01/16/2020,01/18/2020,Standard Class,CG-73074,Customer_0154,Corporate,United States,Los Angeles,California,36102,Central,TEC-9544,Office Supplies,Labels,Avery Address Labels,476.76,9,0.0,214.54
1083,CA-2023-192492,12/14/2023,12/17/2023,First Class,CG-48489,Customer_0117,Consumer,United States,Chicago,Texas,36515,East,TEC-2756,Furniture,Chairs,HON 5700 Chair,1065.28,6,0.2,127.83
1084,CA-2021-349717,03/19/2021,03/25/2021,Same Day,CG-68632,Customer_0082,Consumer,United States,New York,Washington,44832,East,TEC-3452,Furniture,Tables,Lorell Mahogany,2455.68,8,0.0,687.59
1085,CA-2023-745627,11/28/2023,12/05/2023,Standard Class,CG-87559,Customer_0135,Corporate,United States,Seattle,California,89307,West,TEC-3156,Furniture,Chairs,HON 5700 Chair,1015.99,6,0.4,-40.64
1086,CA-2022-521730,09/05/2022,09/06/2022,Second Class,CG-27937,Customer_0085,Home Office,United States,Houston,Florida,17650,Central,TEC-6315,Furniture,Tables,Safco Writing Desk,2310.26,9,0.3,92.41
1087,CA-2023-616645,04/10/2023,04/15/2023,First Class,CG-76874,Customer_0087,Home Office,United States,Chicago,Washington,92860,South,TEC-6562,Furniture,Furnishings,Eldon Wave Desk,1703.24,5,0.0,476.91
1088,CA-2023-187008,04/19/2023,04/23/2023,Same Day,CG-53554,Customer_0007,Consumer,United States,New York,California,15619,Central,TEC-3554,Furniture,Bookcases,Sauder Bookcase,1415.02,9,0.0,396.21
1089,CA-2021-938139,09/20/2021,09/23/2021,First Class,CG-51599,Customer_0018,Consumer,United States,New York,Texas,54555,East,TEC-8872,Office Supplies,Paper,Hammermill Copy Paper,100.98,4,0.0,45.44
1090,CA-2020-417993,03/10/2020,03/15/2020,First Class,CG-78132,Customer_0135,Home Office,United States,Houston,Florida,86865,East,TEC-9038,Office Supplies,Art,Dixon Ticonderoga,141.84,3,0.2,41.13
1091,CA-2020-774387,10/22/2020,10/26/2020,Same Day,CG-29622,Customer_0192,Consumer,United States,Los Angeles,Texas,77543,East,TEC-3747,Furniture,Furnishings,Rogers Easel,2438.72,8,0.2,292.65
1092,CA-2022-872848,01/25/2022,01/28/2022,Second Class,CG-34959,Customer_0017,Consumer,United States,Los Angeles,Washington,28771,East,TEC-1116,Technology,Computers,Dell Inspiron 15,4707.82,9,0.0,1647.74
1093,CA-2023-535544,07/07/2023,07/10/2023,First Class,CG-74164,Customer_0041,Consumer,United States,Seattle,Florida,55220,West,TEC-1396,Technology,Copiers,Brother HL-L2350DW,554.19,1,0.1,149.63
1094,CA-2022-467093,12/26/2022,12/28/2022,Same Day,CG-70851,Customer_0083,Corporate,United States,Chicago,Washington,92278,South,TEC-5352,Furniture,Chairs,IKEA Markus,1353.88,8,0.0,379.09
1095,CA-2022-500988,09/17/2022,09/19/2022,Second Class,CG-23402,Customer_0101,Consumer,United States,Seattle,New York,67610,South,TEC-2981,Technology,Phones,Samsung Galaxy S23,1342.33,3,0.5,-67.12
1096,CA-2023-691905,08/14/2023,08/18/2023,Second Class,CG-13836,Customer_0084,Consumer,United States,Los Angeles,New York,85582,East,TEC-4507,Technology,Copiers,Brother HL-L2350DW,1117.31,4,0.1,301.67
1097,CA-2022-347749,04/23/2022,04/25/2022,Second Class,CG-40992,Customer_0043,Corporate,United States,Chicago,New York,85707,West,TEC-9850,Office Supplies,Art,Faber-Castell,230.15,10,0.2,66.74
1098,CA-2021-872921,02/20/2021,02/23/2021,Same Day,CG-38687,Customer_0042,Corporate,United States,Chicago,New York,12563,Central,TEC-6449,Furniture,Furnishings,Deflecto Docuholder,2449.57,8,0.5,-293.95
1099,CA-2021-732928,06/18/2021,06/25/2021,Same Day,CG-10352,Customer_0048,Home Office,United States,Los Angeles,Florida,19159,Central,TEC-3655,Office Supplies,Art,Dixon Ticonderoga,54.44,2,0.5,2.72
1100,CA-2020-324643,04/23/2020,04/26/2020,Same Day,CG-52844,Customer_0036,Home Office,United States,Seattle,Washington,41854,East,TEC-3140,Office Supplies,Labels,Maco Labels,507.84,9,0.0,228.53
1101,CA-2020-139486,11/01/2020,11/02/2020,Standard Class,CG-44774,Customer_0195,Home Office,United States,Houston,Washington,99917,West,TEC-8628,Technology,Accessories,Anker USB-C Hub,419.19,1,0.0,146.72
1102,CA-2022-293626,11/28/2022,12/03/2022,Second Class,CG-93548,Customer_0137,Corporate,United States,New York,California,36475,South,TEC-1284,Furniture,Tables,Bush Furniture,1751.02,6,0.3,70.04
1103,CA-2021-169634,07/23/2021,07/26/2021,First Class,CG-31365,Customer_0054,Home Office,United States,Seattle,California,12993,East,TEC-3444,Furniture,Chairs,IKEA Markus,2051.84,10,0.5,-246.22
1104,CA-2023-417499,08/09/2023,08/14/2023,Second Class,CG-72648,Customer_0071,Home Office,United States,Seattle,New York,17430,East,TEC-4216,Office Supplies,Labels,Pres-a-ply Labels,279.36,6,0.0,125.71
1105,CA-2020-252236,01/11/2020,01/16/2020,Same Day,CG-16346,Customer_0163,Consumer,United States,Los Angeles,California,37164,South,TEC-3578,Furniture,Chairs,HON 5700 Chair,2499.66,10,0.0,699.9
1106,CA-2020-221565,08/29/2020,09/05/2020,Standard Class,CG-60145,Customer_0104,Consumer,United States,Los Angeles,New York,15485,South,TEC-2981,Furniture,Furnishings,Rogers Easel,415.13,3,0.0,116.24
1107,CA-2023-360753,06/18/2023,06/24/2023,Second Class,CG-91654,Customer_0192,Home Office,United States,Los Angeles,California,48484,West,TEC-4153,Furniture,Tables,Bush Furniture,1742.58,6,0.5,-209.11
1108,CA-2022-914375,06/02/2022,06/06/2022,Standard Class,CG-29612,Customer_0196,Corporate,United States,Los Angeles,California,21809,Central,TEC-5660,Technology,Phones,Motorola Edge,1146.41,3,0.2,217.82
1109,CA-2020-241174,02/16/2020,02/23/2020,Second Class,CG-88161,Customer_0074,Corporate,United States,Los Angeles,California,87516,South,TEC-4172,Office Supplies,Labels,Avery Address Labels,326.36,6,0.3,68.54
1110,CA-2023-850437,12/05/2023,12/12/2023,First Class,CG-26803,Customer_0200,Home Office,United States,Seattle,Florida,12239,Central,TEC-2592,Furniture,Furnishings,Deflecto Docuholder,326.34,1,0.1,65.27
1111,CA-2021-665852,04/13/2021,04/17/2021,First Class,CG-60773,Customer_0079,Consumer,United States,Los Angeles,California,43994,West,TEC-2227,Technology,Accessories,Logitech MX Keys,4018.47,7,0.3,442.03
1112,CA-2020-602593,11/15/2020,11/16/2020,Second Class,CG-83076,Customer_0127,Corporate,United States,New York,New York,88520,East,TEC-2007,Furniture,Chairs,Steelcase Leap,430.91,2,0.0,120.65
1113,CA-2022-232626,06/26/2022,07/02/2022,First Class,CG-79605,Customer_0167,Consumer,United States,Chicago,Texas,44217,West,TEC-3598,Furniture,Furnishings,Rogers Easel,228.09,1,0.0,63.87
1114,CA-2023-746066,11/02/2023,11/08/2023,First Class,CG-63154,Customer_0128,Home Office,United States,Houston,Texas,65468,West,TEC-6050,Technology,Accessories,Logitech MX Keys,893.84,4,0.0,312.84
1115,CA-2023-358051,06/29/2023,06/30/2023,First Class,CG-72858,Customer_0028,Consumer,United States,Chicago,Florida,66909,Central,TEC-1044,Furniture,Bookcases,Bush Barrister,1156.46,5,0.0,323.81
1116,CA-2020-680746,08/14/2020,08/15/2020,Second Class,CG-23156,Customer_0116,Corporate,United States,Chicago,California,74092,West,TEC-3652,Technology,Phones,Apple iPhone 14,842.63,4,0.4,25.28
1117,CA-2022-569511,05/17/2022,05/22/2022,Standard Class,CG-29415,Customer_0152,Consumer,United States,New York,Texas,17969,West,TEC-8593,Office Supplies,Binders,Fellowes Binder,104.99,2,0.3,22.05
1118,CA-2020-448273,06/21/2020,06/23/2020,Standard Class,CG-16265,Customer_0074,Corporate,United States,Seattle,Texas,74491,West,TEC-5919,Furniture,Furnishings,Deflecto Docuholder,553.88,4,0.1,110.78
1119,CA-2021-290553,02/12/2021,02/19/2021,First Class,CG-79689,Customer_0136,Home Office,United States,Chicago,Florida,65824,South,TEC-8036,Technology,Phones,Motorola Edge,839.66,4,0.4,25.19
1120,CA-2023-803647,05/05/2023,05/08/2023,Second Class,CG-89555,Customer_0104,Consumer,United States,Houston,Texas,67340,South,TEC-7449,Technology,Computers,Dell Inspiron 15,1819.68,9,0.1,491.31
1121,CA-2022-833455,06/13/2022,06/20/2022,Same Day,CG-12487,Customer_0009,Consumer,United States,Chicago,Florida,64369,East,TEC-7972,Technology,Accessories,Belkin Charger,819.69,2,0.0,286.89
1122,CA-2020-568641,07/24/2020,07/27/2020,Same Day,CG-97364,Customer_0120,Consumer,United States,Chicago,California,12575,Central,TEC-5303,Office Supplies,Labels,Avery Address Labels,103.61,2,0.0,46.62
1123,CA-2023-361400,04/14/2023,04/16/2023,Standard Class,CG-51506,Customer_0045,Consumer,United States,Chicago,Washington,89803,West,TEC-9222,Office Supplies,Labels,Pres-a-ply Labels,214.83,5,0.3,45.11
1124,CA-2020-769915,03/18/2020,03/25/2020,Second Class,CG-94938,Customer_0017,Consumer,United States,Houston,Washington,67542,Central,TEC-2970,Office Supplies,Labels,Maco Labels,359.33,7,0.5,17.97
1125,CA-2022-400579,04/29/2022,05/03/2022,Standard Class,CG-73572,Customer_0123,Home Office,United States,Chicago,New York,40578,Central,TEC-3854,Technology,Copiers,HP LaserJet Pro,518.75,2,0.5,-25.94
1126,CA-2021-946214,10/22/2021,10/26/2021,Standard Class,CG-18781,Customer_0183,Corporate,United States,Los Angeles,Florida,96549,East,TEC-3286,Technology,Accessories,Belkin Charger,5647.88,10,0.5,-282.39
1127,CA-2020-157590,02/23/2020,02/25/2020,Second Class,CG-96606,Customer_0171,Home Office,United States,New York,Texas,22462,South,TEC-9941,Technology,Copiers,Brother HL-L2350DW,726.83,3,0.4,21.8
1128,CA-2020-253727,06/20/2020,06/22/2020,Standard Class,CG-20944,Customer_0114,Consumer,United States,Seattle,Washington,92045,Central,TEC-5747,Office Supplies,Labels,Pres-a-ply Labels,394.37,9,0.5,19.72
1129,CA-2023-894645,09/16/2023,09/21/2023,Standard Class,CG-69151,Customer_0092,Home Office,United States,Seattle,New York,84853,West,TEC-8214,Technology,Copiers,HP LaserJet Pro,2070.21,5,0.0,724.57
1130,CA-2022-539130,11/04/2022,11/07/2022,Same Day,CG-51969,Customer_0122,Home Office,United States,New York,New York,34761,South,TEC-7230,Technology,Computers,Dell Inspiron 15,303.8,1,0.0,106.33
1131,CA-2023-807097,02/27/2023,02/28/2023,First Class,CG-31672,Customer_0154,Home Office,United States,Houston,Washington,76150,Central,TEC-3464,Office Supplies,Art,Sanford Pencils,114.73,2,0.5,5.74
